alert_id,prima_aparitie_utc,ultima_actualizare_utc,revizuit,content_hash,source,alert_type,data_emitere,interval_text,interval_start,interval_end,durata_ore,cod_culoare_max,fenomene_pe_cod_json,zona_afectata_text,judete_afectate,judete_count,judete_culori_json,feature_meta_json,text_alerta_plain,text_alerta_html,source_url,source_label,notes
general-6ffccc258946acc1,2026-06-29T07:28:45Z,2026-06-29T07:28:45Z,false,b740367afd19,General,,2026-06-29T10:00,"1 iulie, ora 10 – 1 iulie, ora 21; 1 iulie, ora 12– 1 iulie, ora 21",2026-07-01T10:00,2026-07-01T21:00,11,2,"{""1"":""val de căldură persistent, temperaturi deosebit de ridicate, disconfort termic ridicat"",""2"":""val de căldură intens și persistent, local caniculă, disconfort termic accentuat""}",conform textelor și hărții,"AB,AR,BC,BH,BN,BR,BT,BV,BZ,CJ,CL,CT,CV,GL,HD,HR,IL,IS,MM,MS,NT,SB,SJ,SM,SV,TL,TM,VN,VS",29,"{""AB"":2,""AR"":1,""BC"":2,""BH"":2,""BN"":2,""BR"":2,""BT"":2,""BV"":2,""BZ"":2,""CJ"":2,""CL"":1,""CT"":1,""CV"":2,""GL"":2,""HD"":2,""HR"":2,""IL"":1,""IS"":2,""MM"":2,""MS"":2,""NT"":2,""SB"":2,""SJ"":2,""SM"":2,""SV"":2,""TL"":1,""TM"":1,""VN"":2,""VS"":2}",,"MESAJ 3/4
AVERTIZARE METEOROLOGICĂ
COD GALBEN
Interval de val abilitate: 1 iulie, ora 10 – 1 iulie, ora 21
Fenomene vizate: val de căldură persistent, temperaturi deosebit de ridicate, disconfort termic ridicat
Zone afectate: nordul Banatului, sudul Crișanei, sud-estul Munteniei și Dobrogea
Miercuri (1 iulie) valul de căldură va persista, iar în nordul Banatului, sudul Crișanei, sud-estul Munteniei și în Dobrogea se vor înregistra temperaturi deosebit de ridicate pentru această dată, disconfortul termic va fi ridicat, iar indicele temperatură-umezeală (ITU) va atinge pragul critic de 80 de unități. Temperaturile maxime se vor încadra între 31 și 34 de grade, cu valori mai coborâte pe litoral și în Delta Dunării de 27...29 de grade.
COD PORTOCALIU
Interval de valabilitate: 1 iulie, ora 12– 1 iulie, ora 21
Fenomene vizate: val de căldură intens și persistent, local caniculă, disconfort termic accentuat
Zone afectate: nordul Crișanei, Maramureș,Transilvania, Moldova și nord-estul Munteniei
În nordul Crișanei, Maramureș,Transilvania, Moldova și nord-estul Munteniei valul de căldură intens va persista, local va fi caniculă și disconfort termic accentuat, iar indicele temperatură-umezeală (ITU) va depăși pragul critic de 80 de unități. Temperaturile maxime se vor încadra între 32...33 de grade în nordul Moldovei și estul Transilvaniei și în jurul a 37 de grade în nordul Crișanei și în Maramureș.","<p style=""text-align: center;"" align=""\""center\""""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;"" lang=""\""RO\""""> </span></p> <p style=""text-align: center;"" align=""\""center\""""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;""><strong><span lang=""\""RO\"""">MESAJ 3/4</span></strong></span></p> <p style=""text-align: center;"" align=""\""center\""""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;""><strong><span lang=""\""RO\"""">AVERTIZARE METEOROLOGICĂ<br /></span></strong></span><img src=""../wp-content/plugins/meteo//admin/images/galben.gif"" alt="""" align=""absmiddle"" /><strong style=""font-family: verdana, geneva; font-size: small;"">COD GALBEN</strong></p> <p style=""text-align: center;"" align=""\""center\""""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;""><strong><span lang=""\""RO\"""">Interval de val</span></strong><strong><span lang=""\""RO\"""">abilitate: 1 iulie, ora 10 – 1 iulie, ora 21<br /></span></strong><strong><span lang=""\""RO\"""">Fenomene vizate: val de căldură persistent, temperaturi deosebit de ridicate, disconfort termic ridicat<br /></span></strong><strong><span lang=""\""RO\"""">Zone afectate: </span></strong><strong><span lang=""\""RO\"""">nordul Banatului, sudul Crișanei, sud-estul Munteniei și Dobrogea</span></strong><strong><span lang=""\""RO\""""> </span></strong></span></p> <p style=""text-align: justify;""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;"" lang=""\""RO\""""> Miercuri (1 iulie) valul de căldură va persista, iar în nordul Banatului, sudul Crișanei, sud-estul Munteniei și în Dobrogea se vor înregistra temperaturi deosebit de ridicate pentru această dată, disconfortul termic va fi ridicat, iar indicele temperatură-umezeală (ITU) va atinge pragul critic de 80 de unități. Temperaturile maxime se vor încadra între 31 și 34 de grade, cu valori mai coborâte pe litoral și în Delta Dunării de 27...29 de grade. </span></p> <p style=""text-align: center;""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;"" lang=""\""RO\""""> </span></p> <p style=""text-align: center;"" align=""\""center\""""><img src=""../wp-content/plugins/meteo//admin/images/portocaliu.gif"" alt="""" align=""absmiddle"" /><span style=""font-size: small; font-family: verdana, geneva; color: #000000;""><strong><span lang=""\""RO\"""">COD PORTOCALIU</span></strong></span></p> <p style=""text-align: center;"" align=""\""center\""""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;""><strong><span lang=""\""RO\"""">Interval de valabilitate: 1</span></strong><strong><span lang=""\""RO\""""> iulie, ora 12– 1 iulie, ora 21<br /></span></strong><strong><span lang=""\""RO\"""">Fenomene vizate: val de căldură intens și persistent, local caniculă, disconfort termic accentuat<br /></span></strong><strong><span lang=""\""RO\"""">Zone afectate: nordul Crișanei, Maramureș,Transilvania, Moldova și nord-estul Munteniei</span></strong><strong><span lang=""\""RO\""""> </span></strong></span></p> <p style=""text-align: justify;""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;"" lang=""\""RO\""""> În nordul Crișanei, Maramureș,Transilvania, Moldova și nord-estul Munteniei valul de căldură intens va persista, local va fi caniculă și disconfort termic accentuat, iar indicele temperatură-umezeală (ITU) va depăși pragul critic de 80 de unități. Temperaturile maxime se vor încadra între 32...33 de grade în nordul Moldovei și estul Transilvaniei și în jurul a 37 de grade în nordul Crișanei și în Maramureș.</span></p>",,,
20bfbe3fac72c0bd,2026-06-30T07:07:52+00:00,2026-07-01T07:23:43+00:00,true,36d1ce07ea2a,general,,2026-07-01T10:00,"1 iulie, ora 10 – 1 iulie, ora 21",2026-07-01T10:00:00,2026-07-01T21:00:00,11.0,2,"{""1"": ""val de căldură persistent, temperaturi deosebit de ridicate, disconfort termic ridicat"", ""2"": ""val de căldură intens și persistent, local caniculă, disconfort termic accentuat""}",conform textelor și hărții;,AB;AR;BC;BH;BN;BR;BT;BV;BZ;CJ;CL;CS;CT;CV;GL;HD;HR;IL;IS;MM;MS;NT;SB;SJ;SM;SV;TL;TM;VN;VS,30,"{""CS"": 2, ""TM"": 2, ""AR"": 2, ""BH"": 2, ""SJ"": 2, ""SM"": 2, ""MM"": 2, ""BN"": 2, ""CJ"": 2, ""AB"": 2, ""HD"": 2, ""SB"": 2, ""MS"": 2, ""HR"": 2, ""CV"": 2, ""BV"": 2, ""GL"": 2, ""VN"": 2, ""BC"": 2, ""VS"": 2, ""IS"": 2, ""NT"": 2, ""SV"": 2, ""BT"": 2, ""BZ"": 1, ""BR"": 1, ""TL"": 1, ""CT"": 1, ""IL"": 1, ""CL"": 1}",,"MESAJ 1/4

AVERTIZARE METEOROLOGICĂ

COD GALBEN

Interval de valabilitate: 1 iulie, ora 10 – 1 iulie, ora 21
Fenomene vizate: val de căldură persistent, temperaturi deosebit de ridicate, disconfort termic ridicat
Zone afectate: 
Dobrogea și jumătatea de est a Munteniei

      Miercuri (1 iulie), valul de căldură va persista, iar în Dobrogea și jumătatea de est a Munteniei se vor înregistra temperaturi deosebit de ridicate pentru această dată, disconfortul termic va fi ridicat, iar indicele temperatură-umezeală (ITU) va atinge pragul critic de 80 de unități. Temperaturile maxime se vor încadra între 31 și 34 de grade, cu valori mai coborâte pe litoral și în Delta Dunării, de 27...29 de grade.

COD PORTOCALIU

Interval de valabilitate: 1
 iulie, ora 10 – 1 iulie, ora 21
Fenomene vizate: val de căldură intens și persistent, local caniculă, disconfort termic accentuat
Zone afectate: Banat, Crișana, Maramureș, Transilvania și Moldova

      În Banat, Crișana, Maramureș, Transilvania și Moldova valul de căldură intens va persista, local va fi caniculă și disconfort termic accentuat, iar indicele temperatură-umezeală (ITU) va depăși pragul critic de 80 de unități. Temperaturile maxime se vor încadra între 31...32 de grade în estul Transilvaniei și până în jurul a 37 de grade în nordul Crișanei și în nord-vestul Transilvaniei.","<p align=""center""><span style=""font-family: verdana, geneva; font-size: large; color: #000000;""><strong><span lang=""RO"">MESAJ 1/4</span></strong></span></p>
<p align=""center""><span style=""font-family: verdana, geneva; font-size: medium; color: #000000;""><strong><span lang=""RO"">AVERTIZARE METEOROLOGICĂ</span></strong></span></p>
<p align=""center""><img src=""../wp-content/plugins/meteo//admin/images/galben.gif"" alt="""" align=""absmiddle"" /><span style=""font-family: verdana, geneva; font-size: medium; color: #000000;""><strong><span lang=""RO"">COD GALBEN</span></strong></span></p>
<p align=""center""><span style=""font-family: verdana, geneva; font-size: small; color: #000000;""><strong><span lang=""RO"">Interval de valabilitate: 1 iulie, ora 10 &ndash; 1 iulie, ora 21<br /></span></strong><strong><span lang=""RO"">Fenomene vizate: val de căldură persistent, temperaturi deosebit de ridicate, disconfort termic ridicat<br /></span></strong><strong><span lang=""RO"">Zone afectate: </span></strong><strong><span lang=""RO"">Dobrogea și jumătatea de est a Munteniei</span></strong></span></p>
<p style=""text-align: justify;"" align=""center""><span style=""font-family: verdana, geneva; font-size: small; color: #000000;"">&nbsp; &nbsp; &nbsp; Miercuri (1 iulie), valul de căldură va persista, iar &icirc;n Dobrogea și jumătatea de est a Munteniei se vor &icirc;nregistra temperaturi deosebit de ridicate pentru această dată, disconfortul termic va fi ridicat, iar indicele temperatură-umezeală (ITU) va atinge pragul critic de 80 de unități. Temperaturile maxime se vor &icirc;ncadra &icirc;ntre 31 și 34 de grade, cu valori mai cobor&acirc;te pe litoral și &icirc;n Delta Dunării, de 27...29 de grade.</span></p>
<p align=""center""><img src=""../wp-content/plugins/meteo//admin/images/portocaliu.gif"" alt="""" align=""absmiddle"" /><span style=""font-family: verdana, geneva; font-size: medium; color: #000000;""><strong><span lang=""RO"">COD PORTOCALIU</span></strong></span></p>
<p align=""center""><span style=""font-family: verdana, geneva; font-size: small; color: #000000;""><strong><span lang=""RO"">Interval de valabilitate: 1</span></strong><strong><span lang=""RO""> iulie, ora 10 &ndash; 1 iulie, ora 21<br /></span></strong><strong><span lang=""RO"">Fenomene vizate: val de căldură intens și persistent, local caniculă, disconfort termic accentuat<br /></span></strong><strong><span lang=""RO"">Zone afectate: Banat, Crișana, Maramureș, Transilvania și Moldova</span></strong></span></p>
<p style=""text-align: justify;"" align=""center""><span style=""font-family: verdana, geneva; font-size: small; color: #000000;"">&nbsp; &nbsp; &nbsp; &Icirc;n Banat, Crișana, Maramureș, Transilvania și Moldova valul de căldură intens va persista, local va fi caniculă și disconfort termic accentuat, iar indicele temperatură-umezeală (ITU) va depăși pragul critic de 80 de unități. Temperaturile maxime se vor &icirc;ncadra &icirc;ntre 31...32 de grade &icirc;n estul Transilvaniei și p&acirc;nă &icirc;n jurul a 37 de grade &icirc;n nordul Crișanei și &icirc;n nord-vestul Transilvaniei.</span></p>",,,
aa7153e1b5b8dffb,2026-07-01T07:23:43+00:00,2026-07-01T07:23:43+00:00,false,2ea76e4db8ff,general,,2026-07-01T10:00,"01 iulie, ora 10 – 02 iulie, ora 10; 01 iulie, ora 15 – 02 iulie, ora 06",2026-07-01T10:00:00,2026-07-02T10:00:00,24.0,2,"{""1"": ""instabilitate atmosferică, intensificări ale vântului, averse însemnate cantitativ, grindină de mici și posibil medii dimensiuni"", ""2"": ""vijelii puternice, averse torențiale importante cantitativ, grindină de medii și posibil mari dimensiuni, frecvente descărcări electrice""}",conform textelor și hărții;,AB;AG;AR;B;BH;BN;BR;BV;BZ;CJ;CL;CS;CT;CV;DB;DJ;GJ;GL;GR;HD;IF;IL;MH;MM;MS;OT;PH;SB;SJ;SM;TL;TM;TR;VL;VN,35,"{""SM"": 2, ""SJ"": 2, ""BH"": 2, ""AR"": 2, ""TM"": 2, ""CS"": 2, ""CJ"": 2, ""AB"": 2, ""HD"": 2, ""MH"": 2, ""GJ"": 2, ""DJ"": 2, ""VL"": 2, ""OT"": 2, ""AG"": 2, ""GR"": 2, ""TR"": 2, ""DB"": 2, ""PH"": 2, ""IF"": 2, ""B"": 2, ""CL"": 2, ""IL"": 2, ""BR"": 2, ""BZ"": 2, ""CT"": 1, ""TL"": 1, ""GL"": 1, ""VN"": 1, ""SB"": 1, ""MM"": 1, ""BN"": 1, ""MS"": 1, ""BV"": 1, ""CV"": 1}",,"MESAJ 2/4

AVERTIZARE METEOROLOGICĂ

COD GALBEN

Interval de valabilitate: 01 iulie, ora 10 – 02 iulie, ora 10
Fenomene vizate: instabilitate atmosferică, intensificări ale vântului, averse însemnate cantitativ, grindină de mici și posibil medii dimensiuni
Zone afectate: Banat, Crișana, Maramureș, Transilvania, Oltenia, Muntenia, Dobrogea, sudul Moldovei, Carpații Meridionali, de Curbură și Occidentali

      În Banat, Crișana, Maramureș, Transilvania, Oltenia, Muntenia, Dobrogea, sudul Moldovei, Carpații Meridionali și Occidentali vor fi perioade cu instabilitate atmosferică ce se va manifesta prin averse torențiale, intensificări ale vântului și vijelii (viteze la rafală de 50...70 km/h și izolat de peste 80 km/h), frecvente descărcări electrice și căderi de grindină de mici și posibil medii dimensiuni (1...3 cm). În intervale scurte de timp (1...3 ore) sau prin acumulare cantitățile de apă vor fi de 15...25 l/mp și pe arii restrânse vor depăși 30...40 l/mp.

Notă: manifestări de instabilitate atmosferică vor fi pe arii restrânse și în restul teritoriului.

COD PORTOCALIU

Interval de valabilitate: 01 iulie, ora 15 – 02 iulie, ora 06
Fenomene vizate: vijelii puternice, averse torențiale importante cantitativ, grindină de medii și posibil mari dimensiuni, frecvente descărcări electrice
Zone avertizate: Banat, Crișana, vestul Transilvaniei, Oltenia, Muntenia, Carpații Occidentali și cea mai mare parte a Carpaților Meridionali

      În Banat, Crișana, vestul Transilvaniei, Oltenia, Muntenia, Carpații Occidentali și cea mai mare parte a Carpaților Meridionalivor fi perioade cu instabilitate atmosferică accentuată ce se va manifesta prin vijelii puternice cu rafale de 70...90 km/h și izolat de peste 100 km/h, averse torențiale, grindină de medii și posibil mari dimensiuni (2...5 cm) și frecvente descărcări electrice. În intervale scurte de timp (1...3 ore) sau prin acumulare cantitățile de apă vor fi de 25...40 l/mp și pe arii restrânse de peste 50...60 l/mp.","<p align=""center""><span style=""font-family: verdana, geneva; font-size: large; color: #000000;""><strong><span lang=""RO"">MESAJ 2/4</span></strong></span></p>
<p align=""center""><span style=""font-family: verdana, geneva; font-size: medium; color: #000000;""><strong><span lang=""RO"">AVERTIZARE METEOROLOGICĂ</span></strong></span></p>
<p align=""center""><img src=""../wp-content/plugins/meteo//admin/images/galben.gif"" alt="""" align=""absmiddle"" /><span style=""font-family: verdana, geneva; font-size: medium; color: #000000;""><strong><span lang=""RO"">COD GALBEN</span></strong></span></p>
<p align=""center""><span style=""font-family: verdana, geneva; font-size: small; color: #000000;""><strong><span lang=""RO"">Interval de valabilitate: 01 iulie, ora 10 &ndash; 02 iulie, ora 10<br /></span></strong><strong><span lang=""RO"">Fenomene vizate: instabilitate atmosferică, intensificări ale v&acirc;ntului, averse &icirc;nsemnate cantitativ, grindină de mici și posibil medii dimensiuni<br /></span></strong><strong><span lang=""RO"">Zone afectate: Banat, Crișana, Maramureș, Transilvania, Oltenia, Muntenia, Dobrogea, sudul Moldovei, Carpații Meridionali, de Curbură și Occidentali</span></strong></span></p>
<p style=""text-align: justify;"" align=""center""><span style=""font-family: verdana, geneva; font-size: small; color: #000000;"">&nbsp; &nbsp; &nbsp; &Icirc;n Banat, Crișana, Maramureș, Transilvania, Oltenia, Muntenia, Dobrogea, sudul Moldovei, Carpații Meridionali și Occidentali vor fi perioade cu instabilitate atmosferică ce se va manifesta prin averse torențiale, intensificări ale v&acirc;ntului și vijelii (viteze la rafală de 50...70 km/h și izolat de peste 80 km/h), frecvente descărcări electrice și căderi de grindină de mici și posibil medii dimensiuni (1...3 cm). &Icirc;n intervale scurte de timp (1...3 ore) sau prin acumulare cantitățile de apă vor fi de 15...25 l/mp și pe arii restr&acirc;nse vor depăși 30...40 l/mp.</span></p>
<p style=""text-align: justify;"" align=""center""><span style=""font-family: verdana, geneva; font-size: small; color: #000000;"">Notă: manifestări de instabilitate atmosferică vor fi pe arii restr&acirc;nse și &icirc;n restul teritoriului.</span></p>
<p style=""text-align: center;"" align=""center""><span style=""font-family: verdana, geneva; font-size: medium;""><img style=""font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 10px;"" src=""../wp-content/plugins/meteo//admin/images/portocaliu.gif"" alt="""" align=""absmiddle"" /><strong><span lang=""RO"">COD PORTOCALIU</span></strong></span></p>
<p align=""center""><span style=""font-family: verdana, geneva; font-size: small; color: #000000;""><strong><span lang=""RO"">Interval de valabilitate: 01 iulie, ora 15 &ndash; 02 iulie, ora 06<br /></span></strong><strong><span lang=""RO"">Fenomene vizate: vijelii puternice, averse torențiale importante cantitativ, grindină de medii și posibil mari dimensiuni, frecvente descărcări electrice<br /></span></strong><strong><span lang=""RO"">Zone avertizate: Banat, Crișana, vestul Transilvaniei, Oltenia, Muntenia, Carpații Occidentali și cea mai mare parte a Carpaților Meridionali</span></strong></span></p>
<p style=""text-align: justify;"" align=""center""><span style=""font-family: verdana, geneva; font-size: small; color: #000000;"">&nbsp; &nbsp; &nbsp; &Icirc;n Banat, Crișana, vestul Transilvaniei, Oltenia, Muntenia, Carpații Occidentali și cea mai mare parte a Carpaților Meridionalivor fi perioade cu instabilitate atmosferică accentuată ce se va manifesta prin vijelii puternice cu rafale de 70...90 km/h și izolat de peste 100 km/h, averse torențiale, grindină de medii și posibil mari dimensiuni (2...5 cm) și frecvente descărcări electrice. &Icirc;n intervale scurte de timp (1...3 ore) sau prin acumulare cantitățile de apă vor fi de 25...40 l/mp și pe arii restr&acirc;nse de peste 50...60 l/mp.</span></p>",,,
general-8f171d45a7f600b1,2026-06-29T07:28:45Z,2026-06-29T07:28:45Z,false,5feaf1fd678e,General,,2026-06-29T10:00,"1 iulie, ora 12 – 1 iulie, ora 23",2026-07-01T12:00,2026-07-01T23:00,11,1,"{""1"":""instabilitate atmosferică, averse însemnate cantitativ""}","sudul Banatului, Oltenia, cea mai mare parte a Munteniei și local zona de munte","AB_munte_1,AB_munte_2,AG,AR_munte,B,BH_munte,BN_munte,BV_munte_1,BV_munte_2,BZ,CJ_munte,CL,CS,CV,DB,DJ,GJ,GR,HD,HR_depresiuni,HR_munte_1,HR_munte_2,IF,IL,MH,MH_munte_1,MH_munte_2,MM_munte,MS_munte,OT,PH,SB_munte,SJ_munte,TM_munte,TR,VL",36,"{""AB"":0,""AB_munte_1"":1,""AB_munte_2"":1,""AG"":1,""AR"":0,""AR_munte"":1,""B"":1,""BH"":0,""BH_munte"":1,""BN"":0,""BN_munte"":1,""BV"":0,""BV_depresiune"":0,""BV_munte_1"":1,""BV_munte_2"":1,""BV_munte_3"":0,""BZ"":1,""CJ"":0,""CJ_munte"":1,""CL"":1,""CS"":1,""CV"":1,""DB"":1,""DJ"":1,""GJ"":1,""GR"":1,""HD"":1,""HR"":0,""HR_depresiuni"":1,""HR_munte_1"":1,""HR_munte_2"":1,""HR_zona_joasa"":0,""IF"":1,""IL"":1,""MH"":1,""MH_munte_1"":1,""MH_munte_2"":1,""MM"":0,""MM_munte"":1,""MS"":0,""MS_munte"":1,""OT"":1,""PH"":1,""SB"":0,""SB_munte"":1,""SJ"":0,""SJ_munte"":1,""TM"":0,""TM_munte"":1,""TR"":1,""VL"":1}",,"MESAJ 4/4
ATENȚIONARE METEOROLOGICĂ
COD GALBEN
Interval de valabilitate: 1 iulie, ora 12 – 1 iulie, ora 23
Fenomene vizate: instabilitate atmosferică, averse însemnate cantitativ
Zone afectate: sudul Banatului, Oltenia, cea mai mare parte a Munteniei și local zona de munte
Miercuri (1 iulie) în sudul Banatului, Oltenia, în cea mai mare parte a Munteniei și local în zona de munte vor fi perioade cu instabilitate atmosferică ce se va manifesta prin averse torențiale, frecvente descărcări electrice, intensificări ale vântului (viteze la rafală în general de 50...70 km/h) și pe arii restrânse vijelii și căderi de grindină de mici și medii dimensiuni (1...4 cm). În intervale scurte de timp (1...3 ore) sau prin acumulare cantitățile de apă vor fi de 15...25 l/mp și pe arii restrânse vor depăși 30...40 l/mp.
În funcţie de evoluţia şi intensitatea fenomenelor meteorologice, Administraţia Naţională de Meteorologie va actualiza prezentul mesaj .","<p align=""center""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;""><strong><span lang=""RO"">MESAJ 4/4<br /> ATENȚIONARE METEOROLOGICĂ<br /> </span></strong></span><img src=""../wp-content/plugins/meteo//admin/images/galben.gif"" alt="""" align=""absmiddle"" /><span style=""font-size: small; font-family: verdana, geneva; color: #000000;""><span lang=""RO""><strong>COD GALBEN<br /> Interval de valabilitate: 1 iulie, ora 12 – 1 iulie, ora 23<br /> Fenomene vizate: instabilitate atmosferică, averse însemnate cantitativ<br /> Zone afectate: sudul Banatului, Oltenia, cea mai mare parte a Munteniei și local zona de munte</strong></span></span></p> <p align=""center""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;""><strong><span lang=""RO""> </span></strong></span></p> <p><span style=""font-size: small; font-family: verdana, geneva; color: #000000;"" lang=""RO""> Miercuri (1 iulie) în sudul Banatului, Oltenia, în cea mai mare parte a Munteniei și local în zona de munte vor fi perioade cu instabilitate atmosferică ce se va manifesta prin averse torențiale, frecvente descărcări electrice, intensificări ale vântului (viteze la rafală în general de 50...70 km/h) și pe arii restrânse vijelii și căderi de grindină de mici și medii dimensiuni (1...4 cm). În intervale scurte de timp (1...3 ore) sau prin acumulare cantitățile de apă vor fi de 15...25 l/mp și pe arii restrânse vor depăși 30...40 l/mp.</span></p> <p> </p> <p align=""center""><span style=""font-size: small; font-family: verdana, geneva; color: #000000;""><strong><em><span lang=""RO"">În funcţie de evoluţia şi intensitatea fenomenelor meteorologice, Administraţia Naţională de Meteorologie va actualiza prezentul mesaj</span></em></strong><strong><em><span lang=""RO"">.</span></em></strong></span></p>",,,
